"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jan 06 07:42:29 GMT 2023","Fri Jan 06 07:42:29 GMT 2023","0","","test_main","","","","test_user_can_go_to_vk",""
"broken","Fri Jan 06 07:42:31 GMT 2023","Fri Jan 06 07:42:31 GMT 2023","0","","test_main","","","","test_user_can_go_to_google",""
"broken","Fri Jan 06 07:42:28 GMT 2023","Fri Jan 06 07:42:28 GMT 2023","0","","test_main","","","","test_tab_changes_automatically",""
"broken","Fri Jan 06 07:42:25 GMT 2023","Fri Jan 06 07:42:25 GMT 2023","0","","test_main","","","","test_btn_mail",""
"broken","Fri Jan 06 07:42:22 GMT 2023","Fri Jan 06 07:42:22 GMT 2023","0","","test_main","","","","test_btn_phone",""
"broken","Fri Jan 06 07:42:27 GMT 2023","Fri Jan 06 07:42:27 GMT 2023","0","","test_main","","","","test_btn_phone_default",""
"broken","Fri Jan 06 07:42:25 GMT 2023","Fri Jan 06 07:42:25 GMT 2023","0","","test_main","","","","test_btn_login",""
"broken","Fri Jan 06 07:42:29 GMT 2023","Fri Jan 06 07:42:29 GMT 2023","0","","test_main","","","","test_user_can_go_to_ok",""
"broken","Fri Jan 06 07:42:26 GMT 2023","Fri Jan 06 07:42:26 GMT 2023","0","","test_main","","","","test_btn_ls",""
"broken","Fri Jan 06 07:42:30 GMT 2023","Fri Jan 06 07:42:30 GMT 2023","0","","test_main","","","","test_user_can_go_to_mail",""
"broken","Fri Jan 06 07:42:32 GMT 2023","Fri Jan 06 07:42:32 GMT 2023","0","","test_main","","","","test_user_can_go_to_ya",""
