"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Jan 07 17:52:26 GMT 2023","Sat Jan 07 17:52:35 GMT 2023","8989","","test_registration","","","","test_input_name_negative[Latin symbols]",""
"passed","Sat Jan 07 17:46:59 GMT 2023","Sat Jan 07 17:47:13 GMT 2023","14040","","test_main","","","","test_user_can_go_to_mail",""
"passed","Sat Jan 07 17:45:00 GMT 2023","Sat Jan 07 17:45:11 GMT 2023","10639","","test_main","","","","test_input_mail_in_phone",""
"passed","Sat Jan 07 17:48:32 GMT 2023","Sat Jan 07 17:48:53 GMT 2023","21106","","test_registration","","","","test_input_name_pozitive[15 symbols]",""
"skipped","Sat Jan 07 17:53:05 GMT 2023","Sat Jan 07 17:53:17 GMT 2023","11429","","test_registration","","","","test_input_name_negative[digit]",""
"skipped","Sat Jan 07 17:51:41 GMT 2023","Sat Jan 07 17:51:50 GMT 2023","9225","","test_registration","","","","test_input_name_negative[31 symbols]",""
"passed","Sat Jan 07 17:44:03 GMT 2023","Sat Jan 07 17:44:11 GMT 2023","7878","","test_main","","","","test_btn_phone",""
"passed","Sat Jan 07 17:42:56 GMT 2023","Sat Jan 07 17:43:10 GMT 2023","13917","","test_login","","","","test_user_can_autorize_valid_email",""
"passed","Sat Jan 07 17:47:29 GMT 2023","Sat Jan 07 17:47:42 GMT 2023","13246","","test_main","","","","test_user_can_go_to_ya",""
"passed","Sat Jan 07 17:46:44 GMT 2023","Sat Jan 07 17:46:56 GMT 2023","12110","","test_main","","","","test_user_can_go_to_ok",""
"passed","Sat Jan 07 17:48:55 GMT 2023","Sat Jan 07 17:49:16 GMT 2023","20115","","test_registration","","","","test_input_name_pozitive[29 symbols]",""
"passed","Sat Jan 07 17:49:42 GMT 2023","Sat Jan 07 17:50:02 GMT 2023","19431","","test_registration","","","","test_input_name_pozitive[with -]",""
"passed","Sat Jan 07 17:44:50 GMT 2023","Sat Jan 07 17:44:58 GMT 2023","7791","","test_main","","","","test_btn_phone_default",""
"passed","Sat Jan 07 17:48:10 GMT 2023","Sat Jan 07 17:48:28 GMT 2023","18596","","test_registration","","","","test_input_name_pozitive[3 symbols]",""
"passed","Sat Jan 07 17:44:15 GMT 2023","Sat Jan 07 17:44:23 GMT 2023","7944","","test_main","","","","test_btn_mail",""
"passed","Sat Jan 07 17:50:50 GMT 2023","Sat Jan 07 17:51:11 GMT 2023","21045","","test_registration","","","","test_input_name_pozitive[uper]",""
"passed","Sat Jan 07 17:47:17 GMT 2023","Sat Jan 07 17:47:25 GMT 2023","8181","","test_main","","","","test_user_can_go_to_google",""
"passed","Sat Jan 07 17:43:12 GMT 2023","Sat Jan 07 17:43:24 GMT 2023","12080","","test_login","","","","test_error_invalid_password",""
"passed","Sat Jan 07 17:44:38 GMT 2023","Sat Jan 07 17:44:46 GMT 2023","7633","","test_main","","","","test_btn_ls",""
"passed","Sat Jan 07 17:45:53 GMT 2023","Sat Jan 07 17:46:00 GMT 2023","7055","","test_main","","","","test_input_ls_in_mail",""
"passed","Sat Jan 07 17:43:45 GMT 2023","Sat Jan 07 17:43:59 GMT 2023","13489","","test_login","","","","test_user_can_autorize_valid_login",""
"skipped","Sat Jan 07 17:52:53 GMT 2023","Sat Jan 07 17:53:01 GMT 2023","8665","","test_registration","","","","test_input_name_negative[special_chars]",""
"passed","Sat Jan 07 17:45:30 GMT 2023","Sat Jan 07 17:45:38 GMT 2023","7847","","test_main","","","","test_input_phone_in_mail",""
"passed","Sat Jan 07 17:46:27 GMT 2023","Sat Jan 07 17:46:40 GMT 2023","12458","","test_main","","","","test_user_can_go_to_vk",""
"passed","Sat Jan 07 17:50:04 GMT 2023","Sat Jan 07 17:50:24 GMT 2023","20107","","test_registration","","","","test_input_name_pozitive[begin space]",""
